Date,Open,High,Low,Close,Benefit,Tolerance,Month,Weekday
2020-08-28,1.182047,1.192037,1.181195,1.181963,-8.399999999997299e-05,0.010842000000000018,8,5
2020-08-31,1.191654,1.196358,1.188509,1.191824,0.00017000000000000348,0.007848999999999995,8,1
2020-09-01,1.193916,1.201129,1.19373,1.193902,-1.399999999995849e-05,0.007398999999999933,9,2
2020-09-02,1.192307,1.192435,1.18241,1.192321,1.399999999995849e-05,0.01002499999999995,9,3
2020-09-03,1.184596,1.184806,1.178967,1.184736,0.000140000000000029,0.005838999999999928,9,4
2020-09-04,1.184371,1.186352,1.178175,1.183978,-0.0003930000000000877,0.0081770000000001,9,5
2020-09-07,1.183656,1.184862,1.181377,1.183446,-0.00021000000000004349,0.0034850000000001824,9,1
2020-09-08,1.181921,1.182872,1.17672,1.182173,0.00025199999999991896,0.006151999999999935,9,2
2020-09-09,1.176914,1.183054,1.175364,1.177024,0.0001100000000000545,0.007689999999999975,9,3
2020-09-10,1.180638,1.191469,1.180289,1.180638,0.0,0.011179999999999968,9,4
2020-09-11,1.18262,1.187648,1.182592,1.182438,-0.00018199999999990446,0.005055999999999949,9,5
2020-09-14,1.184357,1.188801,1.183306,1.184273,-8.400000000019503e-05,0.005495000000000028,9,1
2020-09-15,1.18669,1.190099,1.184147,1.187,0.00031000000000003247,0.005951999999999957,9,2
2020-09-16,1.184273,1.1883,1.18146,1.184441,0.00016800000000016801,0.006839999999999957,9,3
2020-09-17,1.180429,1.183012,1.174164,1.180345,-8.399999999997299e-05,0.008847999999999967,9,4
2020-09-18,1.185255,1.1871,1.183124,1.18482,-0.0004349999999999632,0.0039759999999999796,9,5
2020-09-21,1.184553,1.1873,1.173268,1.184553,0.0,0.014032000000000044,9,1
2020-09-22,1.17618,1.177302,1.169344,1.1768,0.0006200000000000649,0.007958000000000132,9,2
2020-09-23,1.170755,1.172001,1.166494,1.170837,8.199999999991547e-05,0.005507000000000151,9,3
2020-09-24,1.166194,1.1681,1.162966,1.165854,-0.00034000000000000696,0.005133999999999972,9,4
2020-09-25,1.167365,1.168511,1.161346,1.167324,-4.099999999995774e-05,0.007165000000000088,9,5
2020-09-28,1.163508,1.167965,1.161669,1.163535,2.6999999999999247e-05,0.006295999999999857,9,1
2020-09-29,1.167774,1.174164,1.166657,1.167883,0.00010899999999991472,0.00750699999999993,9,2
2020-09-30,1.174274,1.175641,1.168607,1.174205,-6.900000000009676e-05,0.007033999999999985,9,3
2020-10-01,1.172374,1.1767,1.171811,1.172608,0.0002340000000000675,0.004889000000000143,10,4
2020-10-02,1.174412,1.1747,1.169714,1.174495,8.300000000005525e-05,0.004986000000000157,10,5
2020-10-05,1.172196,1.179663,1.17193,1.172044,-0.00015199999999992997,0.00773299999999999,10,1
2020-10-06,1.178828,1.180735,1.176734,1.179245,0.0004170000000001117,0.004001000000000143,10,2
2020-10-07,1.173737,1.178139,1.172541,1.173764,2.6999999999999247e-05,0.005597999999999992,10,3
2020-10-08,1.176554,1.178134,1.17353,1.176747,0.0001929999999998877,0.0046040000000000525,10,4
2020-10-09,1.176706,1.182452,1.175876,1.1767,-5.999999999950489e-06,0.006576000000000137,10,5
2020-10-12,1.181335,1.182732,1.1788,1.181684,0.0003489999999999327,0.0039319999999998245,10,1
2020-10-13,1.181419,1.181419,1.173571,1.181614,0.00019499999999994522,0.007848000000000077,10,2
2020-10-14,1.174398,1.177024,1.172168,1.174219,-0.00017900000000015126,0.0048559999999999715,10,3
2020-10-15,1.174757,1.176055,1.169016,1.174398,-0.0003589999999999982,0.0070390000000000175,10,4
2020-10-16,1.170576,1.174674,1.169495,1.170713,0.0001369999999998317,0.005179000000000045,10,5
2020-10-19,1.171564,1.179523,1.170494,1.17155,-1.399999999995849e-05,0.009029000000000176,10,1
2020-10-20,1.176803,1.183992,1.176263,1.176886,8.300000000005525e-05,0.007728999999999875,10,2
2020-10-21,1.182928,1.188213,1.182928,1.182984,5.6000000000056005e-05,0.005284999999999984,10,3
2020-10-22,1.185129,1.186944,1.181335,1.185396,0.0002669999999997952,0.005608999999999975,10,4
2020-10-23,1.181405,1.185958,1.1788,1.181502,9.700000000001374e-05,0.007157999999999998,10,5
2020-10-26,1.184834,1.185101,1.180401,1.184848,1.399999999995849e-05,0.0046999999999999265,10,1
2020-10-27,1.180944,1.1838,1.179941,1.180944,0.0,0.003859000000000057,10,2
2020-10-28,1.178162,1.178828,1.17193,1.178411,0.00024900000000016576,0.006898000000000071,10,3
2020-10-29,1.174743,1.175917,1.165623,1.174867,0.000124000000000013,0.010294000000000025,10,4
2020-10-30,1.167679,1.170344,1.164307,1.16787,0.00019100000000005224,0.00603700000000007,10,5
2020-11-02,1.164253,1.165699,1.162439,1.164212,-4.099999999995774e-05,0.0032600000000000406,11,1
2020-11-03,1.16428,1.1742,1.163806,1.16428,0.0,0.010394000000000014,11,2
2020-11-04,1.176457,1.176886,1.160766,1.176221,-0.000236000000000125,0.016120000000000134,11,3
2020-11-05,1.172993,1.185677,1.171276,1.173268,0.0002750000000000252,0.014401000000000108,11,4
2020-11-06,1.181419,1.189061,1.179621,1.181754,0.0003349999999999742,0.009439999999999893,11,5
2020-11-09,1.189315,1.191923,1.179746,1.189301,-1.399999999995849e-05,0.012177000000000104,11,1
2020-11-10,1.182327,1.184357,1.178078,1.182732,0.0004049999999999887,0.006279000000000146,11,2
2020-11-11,1.181963,1.183292,1.174729,1.181879,-8.400000000019503e-05,0.008563000000000098,11,3
2020-11-12,1.17787,1.1823,1.175959,1.17803,0.00015999999999993797,0.00634099999999993,11,4
2020-11-13,1.180526,1.18339,1.179969,1.180339,-0.00018699999999993722,0.0034209999999998963,11,5
2020-11-16,1.184427,1.186873,1.181474,1.184525,9.800000000015352e-05,0.005399000000000154,11,1
2020-11-17,1.185972,1.189273,1.184553,1.185944,-2.799999999991698e-05,0.0047200000000000575,11,2
2020-11-18,1.186437,1.1891,1.185115,1.186366,-7.099999999993223e-05,0.003985000000000127,11,3
2020-11-19,1.184287,1.185536,1.18174,1.184764,0.00047699999999983866,0.0037959999999999106,11,4
2020-11-20,1.186746,1.189089,1.185185,1.186648,-9.800000000015352e-05,0.0039040000000001296,11,5
2020-11-23,1.186535,1.19059,1.180317,1.186648,0.00011300000000002974,0.010272999999999977,11,1
2020-11-24,1.18418,1.189386,1.183894,1.184273,9.299999999989872e-05,0.005492000000000052,11,2
2020-11-25,1.190051,1.192805,1.188284,1.190051,0.0,0.004520999999999997,11,3
2020-11-26,1.191753,1.1941,1.188693,1.192,0.0002469999999998862,0.00540699999999994,11,4
2020-11-27,1.191185,1.196187,1.191072,1.1916,0.0004150000000000542,0.005114999999999981,11,5
2020-11-30,1.197074,1.200206,1.194415,1.197146,7.2000000000072e-05,0.005791000000000102,11,1
2020-12-01,1.193773,1.205357,1.193599,1.193816,4.300000000001525e-05,0.011757999999999935,12,2
2020-12-02,1.206986,1.210742,1.204079,1.207438,0.000452000000000119,0.0066630000000000855,12,3
2020-12-03,1.211343,1.2175,1.210243,1.21146,0.00011699999999992272,0.007257000000000069,12,4
2020-12-04,1.214535,1.217775,1.213371,1.214565,2.999999999997449e-05,0.0044040000000000745,12,5
2020-12-07,1.212062,1.216353,1.20808,1.212136,7.400000000012952e-05,0.008272999999999975,12,1
2020-12-08,1.210947,1.213416,1.209716,1.211314,0.0003670000000000062,0.0037000000000000366,12,2
2020-12-09,1.210991,1.2149,1.207394,1.211094,0.00010299999999996423,0.007506000000000013,12,3
2020-12-10,1.208167,1.215806,1.208036,1.207875,-0.00029199999999995896,0.007769999999999833,12,4
2020-12-11,1.214344,1.216397,1.210786,1.214429,8.499999999989072e-05,0.005611000000000033,12,5
2020-12-14,1.213357,1.217404,1.211754,1.21334,-1.6999999999933735e-05,0.005649999999999933,12,1
2020-12-15,1.214875,1.216649,1.212695,1.21489,1.5000000000098268e-05,0.003954000000000013,12,2
2020-12-16,1.215377,1.2213,1.214698,1.21543,5.300000000008076e-05,0.006601999999999997,12,3
2020-12-17,1.219706,1.2263,1.219245,1.219959,0.00025300000000005873,0.0070550000000000335,12,4
2020-12-18,1.226196,1.226843,1.222718,1.226272,7.599999999996498e-05,0.004124999999999934,12,5
2020-12-21,1.221061,1.223466,1.213077,1.221613,0.000552000000000108,0.010388999999999982,12,1
2020-12-22,1.22384,1.2259,1.216604,1.223691,-0.00014899999999995472,0.009295999999999971,12,2
2020-12-23,1.218591,1.221941,1.215776,1.218665,7.400000000012952e-05,0.006164999999999976,12,3
2020-12-24,1.219393,1.221747,1.217938,1.219141,-0.00025199999999991896,0.0038089999999999513,12,4
2020-12-25,1.218472,1.2213,1.2167,1.218472,0.0,0.0046000000000001595,12,5
2020-12-28,1.220703,1.2252,1.218353,1.22051,-0.00019300000000010975,0.0068470000000000475,12,1
2020-12-29,1.222001,1.227599,1.222001,1.222345,0.000344000000000122,0.005598000000000214,12,2
2020-12-30,1.225325,1.230875,1.225205,1.225295,-2.999999999997449e-05,0.005669999999999842,12,3
2020-12-31,1.229906,1.230951,1.2223,1.22999,8.399999999997299e-05,0.008650999999999964,12,4
2021-01-01,1.217285,1.221699,1.213499,1.218027,0.0007420000000000204,0.008199999999999985,1,5
2021-01-04,1.224905,1.230999,1.217137,1.22507,0.00016500000000019277,0.013862000000000041,1,1
2021-01-05,1.225295,1.229483,1.224995,1.22516,-0.00013499999999999623,0.0044880000000000475,1,2
2021-01-06,1.229861,1.235025,1.226693,1.230027,0.00016599999999988846,0.008332000000000006,1,3
2021-01-07,1.233776,1.234568,1.224665,1.234111,0.0003349999999999742,0.009903000000000217,1,4
2021-01-08,1.226873,1.228215,1.221493,1.227144,0.0002709999999999102,0.006722000000000117,1,5
2021-01-11,1.218784,1.219959,1.213474,1.218621,-0.00016300000000013526,0.006485000000000074,1,1
2021-01-12,1.21616,1.217849,1.213887,1.21607,-8.999999999992347e-05,0.003962000000000021,1,2
2021-01-13,1.220927,1.222494,1.215539,1.220889,-3.800000000020454e-05,0.0069550000000000445,1,3
2021-01-14,1.216175,1.217285,1.211314,1.216249,7.399999999990747e-05,0.005970999999999949,1,4
2021-01-15,1.2153,1.216249,1.208474,1.215126,-0.0001740000000001185,0.007774999999999865,1,5
2021-01-18,1.206724,1.20862,1.205545,1.206811,8.700000000017027e-05,0.003074999999999939,1,1
2021-01-19,1.207846,1.214491,1.207846,1.207729,-0.00011699999999992272,0.006645000000000012,1,2
2021-01-20,1.213946,1.216001,1.207773,1.213887,-5.900000000003125e-05,0.008228000000000124,1,3
2021-01-21,1.211534,1.217196,1.210991,1.211563,2.8999999999834714e-05,0.006205000000000016,1,4
2021-01-22,1.216619,1.2188,1.2152,1.216629,1.0000000000065512e-05,0.0036000000000000476,1,5
2021-01-25,1.216856,1.2186,1.211725,1.216945,8.900000000000574e-05,0.0068749999999999645,1,1
2021-01-26,1.214329,1.2175,1.210844,1.214624,0.0002949999999999342,0.006655999999999995,1,2
2021-01-27,1.216323,1.217137,1.2062,1.216299,-2.4000000000024002e-05,0.010936999999999975,1,3
2021-01-28,1.210478,1.2144,1.20824,1.210507,2.9000000000056758e-05,0.006159999999999943,1,4
2021-01-29,1.212136,1.215701,1.209599,1.212004,-0.000132000000000021,0.00610199999999983,1,5
2021-02-01,1.212283,1.213607,1.206913,1.212386,0.00010299999999996423,0.0066940000000002,2,1
2021-02-02,1.206768,1.208795,1.201836,1.206869,0.00010099999999990672,0.0069590000000001595,2,2
2021-02-03,1.203905,1.204999,1.200495,1.203905,0.0,0.0045039999999998415,2,3
2021-02-04,1.204181,1.204384,1.196716,1.204239,5.8000000000113516e-05,0.007668000000000008,2,4
2021-02-05,1.196745,1.203978,1.195357,1.196673,-7.199999999984996e-05,0.00862099999999999,2,5
2021-02-08,1.204935,1.206855,1.20214,1.204877,-5.8000000000113516e-05,0.004715000000000025,2,1
2021-02-09,1.205255,1.211475,1.20502,1.20536,0.00010500000000002174,0.0064550000000000995,2,2
2021-02-10,1.211695,1.214373,1.21102,1.211999,0.000304000000000082,0.0033529999999999394,2,3
2021-02-11,1.211945,1.215099,1.211431,1.212121,0.00017599999999995397,0.0036680000000000046,2,4
2021-02-12,1.213003,1.213592,1.208399,1.213151,0.000148000000000037,0.005193000000000003,2,5
2021-02-15,1.212106,1.214699,1.211739,1.212209,0.00010300000000018628,0.0029600000000000737,2,1
2021-02-16,1.213239,1.2171,1.209585,1.21322,-1.8999999999991246e-05,0.0075150000000001604,2,2
2021-02-17,1.208854,1.209834,1.202559,1.209248,0.00039400000000000546,0.0072750000000001425,2,3
2021-02-18,1.204587,1.2089,1.20363,1.2048,0.00021300000000001873,0.005270000000000108,2,4
2021-02-19,1.209175,1.214772,1.2083,1.20919,1.4999999999876223e-05,0.006472000000000033,2,5
2021-02-22,1.212445,1.21551,1.209219,1.212636,0.00019100000000005224,0.0062910000000000466,2,1
2021-02-23,1.216693,1.217878,1.213681,1.21668,-1.3000000000040757e-05,0.004197000000000006,2,2
2021-02-24,1.2152,1.217404,1.21113,1.215214,1.399999999995849e-05,0.006273999999999891,2,3
2021-02-25,1.216951,1.224155,1.215658,1.217137,0.00018600000000001948,0.008497000000000199,2,4
2021-02-26,1.216012,1.218249,1.209175,1.216042,2.999999999997449e-05,0.009073999999999804,2,5
2021-03-01,1.20909,1.210156,1.202993,1.208956,-0.0001340000000000785,0.0071630000000000305,3,1
2021-03-02,1.204906,1.208036,1.1994,1.20511,0.00020399999999987095,0.008636000000000088,3,2
2021-03-03,1.208503,1.21105,1.204471,1.208547,4.399999999993298e-05,0.0065789999999998905,3,3
2021-03-04,1.204834,1.206401,1.202501,1.205066,0.00023200000000000998,0.0039000000000000146,3,4
2021-03-05,1.196859,1.196859,1.189796,1.196774,-8.499999999989072e-05,0.007062999999999819,3,5
2021-03-08,1.192464,1.193218,1.184834,1.192563,9.900000000007125e-05,0.008383999999999947,3,1
2021-03-09,1.185199,1.1916,1.183614,1.185171,-2.799999999991698e-05,0.007986000000000049,3,2
2021-03-10,1.189669,1.192506,1.187,1.189791,0.00012199999999995548,0.005506000000000011,3,3
2021-03-11,1.192748,1.197777,1.19171,1.192606,-0.00014199999999986446,0.006067000000000045,3,4
2021-03-12,1.198164,1.199041,1.191058,1.19861,0.00044599999999994644,0.007983000000000073,3,5
2021-03-15,1.195114,1.196544,1.191185,1.195,-0.00011399999999994748,0.005359000000000114,3,1
2021-03-16,1.192734,1.1953,1.188439,1.192577,-0.00015699999999996272,0.006861000000000006,3,2
2021-03-17,1.19021,1.1918,1.188764,1.190165,-4.500000000007276e-05,0.0030360000000000387,3,3
2021-03-18,1.198064,1.1991,1.191015,1.198279,0.00021500000000007624,0.00808500000000012,3,4
2021-03-19,1.191767,1.193745,1.187493,1.191824,5.699999999997374e-05,0.006252000000000146,3,5
2021-03-22,1.188453,1.193745,1.187606,1.188312,-0.00014099999999994672,0.006139000000000117,3,1
2021-03-23,1.193332,1.194315,1.186437,1.193303,-2.9000000000056758e-05,0.007878000000000052,3,2
2021-03-24,1.184119,1.185115,1.181335,1.184021,-9.799999999993148e-05,0.0037799999999998946,3,3
2021-03-25,1.181377,1.183012,1.177523,1.181307,-6.999999999979245e-05,0.005488999999999855,3,4
2021-03-26,1.177607,1.180401,1.17726,1.177662,5.499999999991623e-05,0.0031410000000000604,3,5
2021-03-29,1.17876,1.179357,1.17618,1.1788,4.0000000000040004e-05,0.0031769999999999854,3,1
2021-03-30,1.176914,1.177579,1.171317,1.177101,0.00018699999999993722,0.00626199999999999,3,2
2021-03-31,1.172333,1.175862,1.170453,1.17236,2.6999999999999247e-05,0.005408999999999997,3,3
2021-04-01,1.172897,1.177579,1.171481,1.172883,-1.4000000000180535e-05,0.006097999999999937,4,4
2021-04-02,1.177773,1.1787,1.175143,1.177995,0.00022199999999994446,0.0035570000000000324,4,5
2021-04-05,1.176637,1.181614,1.173943,1.176817,0.000180000000000069,0.007670999999999983,4,1
2021-04-06,1.181907,1.185536,1.179649,1.181893,-1.399999999995849e-05,0.005886999999999976,4,2
2021-04-07,1.18755,1.191469,1.186535,1.187423,-0.00012700000000021028,0.004933999999999994,4,3
2021-04-08,1.187197,1.191483,1.186183,1.187366,0.0001689999999998637,0.005300000000000082,4,4
2021-04-09,1.191568,1.192321,1.186859,1.191568,0.0,0.005461999999999856,4,5
2021-04-12,1.189641,1.192037,1.187338,1.190051,0.00041000000000002146,0.004699000000000009,4,1
2021-04-13,1.191214,1.195314,1.18843,1.191469,0.0002549999999998942,0.00688399999999989,4,2
2021-04-14,1.195743,1.198193,1.195186,1.195414,-0.0003290000000000237,0.003006999999999982,4,3
2021-04-15,1.198236,1.199314,1.195786,1.19861,0.00037399999999987443,0.0035279999999999756,4,4
2021-04-16,1.197074,1.199472,1.19509,1.197175,0.00010100000000012876,0.004382000000000108,4,5
2021-04-19,1.196831,1.204819,1.194344,1.196945,0.00011399999999994748,0.010475000000000012,4,1
2021-04-20,1.204384,1.208167,1.202877,1.204529,0.00014500000000006175,0.005290000000000017,4,2
2021-04-21,1.203254,1.204529,1.2,1.203239,-1.5000000000098268e-05,0.004529000000000005,4,3
2021-04-22,1.203818,1.207001,1.200394,1.203775,-4.300000000001525e-05,0.0066070000000000295,4,4
2021-04-23,1.201793,1.207799,1.201389,1.201475,-0.00031799999999981843,0.006410000000000027,4,5
2021-04-26,1.208956,1.211827,1.206374,1.208985,2.9000000000056758e-05,0.00545299999999993,4,1
2021-04-27,1.207921,1.20919,1.205793,1.208167,0.00024599999999996847,0.0033970000000000944,4,2
2021-04-28,1.208854,1.210214,1.205764,1.209031,0.0001769999999998717,0.004449999999999843,4,3
2021-04-29,1.213578,1.215214,1.210419,1.213592,1.399999999995849e-05,0.004795000000000105,4,4
2021-04-30,1.212489,1.212856,1.202472,1.212709,0.000220000000000109,0.010383999999999949,4,5
2021-05-03,1.202646,1.207799,1.20149,1.202776,0.00012999999999996348,0.00630900000000012,5,1
2021-05-04,1.205982,1.2063,1.200005,1.206127,0.0001449999999998397,0.0062949999999999395,5,2
2021-05-05,1.201634,1.202935,1.198725,1.201504,-0.00013000000000018552,0.004210000000000047,5,3
2021-05-06,1.200913,1.207001,1.1994,1.200797,-0.00011600000000000499,0.007600999999999969,5,4
2021-05-07,1.206593,1.216545,1.205342,1.206855,0.00026199999999998447,0.011203000000000074,5,5
2021-05-10,1.216752,1.21773,1.21374,1.217108,0.00035600000000002296,0.003989999999999938,5,1
2021-05-11,1.214211,1.217968,1.212547,1.214093,-0.00011799999999984045,0.005420999999999898,5,2
2021-05-12,1.21455,1.215067,1.206811,1.21445,-9.999999999998899e-05,0.008255999999999819,5,3
2021-05-13,1.207686,1.210654,1.205313,1.207851,0.00016499999999997073,0.005340999999999818,5,4
2021-05-14,1.208021,1.214772,1.207146,1.207729,-0.00029199999999995896,0.007625999999999911,5,5
2021-05-17,1.214757,1.217,1.212753,1.215037,0.00027999999999983594,0.004247000000000112,5,1
2021-05-18,1.215525,1.223242,1.215407,1.215687,0.00016199999999999548,0.007835000000000036,5,2
2021-05-19,1.222643,1.2248,1.219185,1.2224,-0.00024299999999999322,0.005615000000000148,5,3
2021-05-20,1.217285,1.222901,1.217093,1.217285,0.0,0.005808000000000035,5,4
2021-05-21,1.222793,1.2242,1.217374,1.222539,-0.00025399999999997647,0.006825999999999999,5,5
2021-05-24,1.218116,1.222942,1.217582,1.218324,0.00020799999999998597,0.005360000000000031,5,1
2021-05-25,1.221449,1.2267,1.22124,1.221464,1.5000000000098268e-05,0.005459999999999798,5,2
2021-05-26,1.22489,1.2265,1.220003,1.224909,1.8999999999991246e-05,0.006496999999999975,5,3
2021-05-27,1.219036,1.221699,1.217567,1.21926,0.00022400000000000198,0.0041320000000000245,5,4
2021-05-28,1.219274,1.220107,1.213342,1.219319,4.500000000007276e-05,0.006765000000000132,5,5
2021-05-31,1.219007,1.223391,1.218413,1.219007,0.0,0.004977999999999927,5,1
2021-06-01,1.223406,1.225415,1.221464,1.223287,-0.00011899999999998023,0.003950999999999816,6,2
2021-06-02,1.221807,1.222942,1.216575,1.221777,-3.0000000000196536e-05,0.0063670000000000115,6,3
2021-06-03,1.22115,1.221598,1.21209,1.220986,-0.000164000000000053,0.009508000000000072,6,4
2021-06-04,1.21303,1.218769,1.210551,1.213301,0.0002709999999999102,0.008218000000000059,6,5
2021-06-07,1.216575,1.2202,1.214506,1.216841,0.0002660000000000995,0.005693999999999866,6,1
2021-06-08,1.218962,1.219661,1.216663,1.219363,0.0004009999999998737,0.002998000000000056,6,2
2021-06-09,1.217182,1.221899,1.217182,1.217285,0.00010299999999996423,0.004717000000000082,6,3
2021-06-10,1.21773,1.219215,1.214535,1.2182,0.00046999999999997044,0.0046800000000000175,6,4
2021-06-11,1.217315,1.2195,1.2095,1.217256,-5.900000000003125e-05,0.010000000000000009,6,5
2021-06-14,1.211079,1.213151,1.209526,1.21102,-5.900000000003125e-05,0.0036249999999999893,6,1
2021-06-15,1.212415,1.214919,1.210287,1.212224,-0.00019100000000005224,0.0046320000000001915,6,2
2021-06-16,1.212547,1.213499,1.211035,1.212709,0.00016199999999999548,0.0024640000000000217,6,3
2021-06-17,1.199185,1.200769,1.190703,1.199559,0.0003740000000000965,0.010065999999999908,6,4
2021-06-18,1.191327,1.192748,1.185115,1.191341,1.399999999995849e-05,0.007633000000000001,6,5
2021-06-21,1.186901,1.192051,1.184876,1.187366,0.0004649999999999377,0.007174999999999931,6,1
2021-06-22,1.191157,1.191753,1.188241,1.191256,9.900000000007125e-05,0.0035119999999999596,6,2
2021-06-23,1.193745,1.197,1.191583,1.193673,-7.2000000000072e-05,0.005417000000000005,6,3
2021-06-24,1.193161,1.195672,1.191995,1.193317,0.000156000000000045,0.0036770000000001524,6,4
2021-06-25,1.192791,1.197447,1.192791,1.193033,0.0002420000000000755,0.0046559999999999935,6,5
2021-06-28,1.194215,1.1946,1.190462,1.194215,0.0,0.004138000000000197,6,1
2021-06-29,1.193033,1.193033,1.188044,1.19289,-0.00014300000000000423,0.00498899999999991,6,2
2021-06-30,1.189994,1.191043,1.184582,1.190193,0.00019900000000006024,0.00646100000000005,6,3
2021-07-01,1.185536,1.188399,1.18381,1.185677,0.00014100000000016877,0.004588999999999954,7,4
2021-07-02,1.184708,1.186099,1.181935,1.184624,-8.400000000019503e-05,0.0041640000000000565,7,5
2021-07-05,1.185593,1.1882,1.185201,1.185621,2.8000000000139025e-05,0.002998999999999974,7,1
2021-07-06,1.18615,1.189626,1.1815,1.18638,0.00022999999999995246,0.008126000000000078,7,2
2021-07-07,1.182033,1.184133,1.178245,1.182452,0.00041900000000016924,0.005888000000000115,7,3
2021-07-08,1.179357,1.186634,1.178425,1.17934,-1.6999999999933735e-05,0.00820899999999991,7,4
2021-07-09,1.184694,1.187465,1.182522,1.1848,0.00010600000000016152,0.00494299999999992,7,5
2021-07-12,1.187366,1.188213,1.18367,1.187296,-7.00000000000145e-05,0.004542999999999964,7,1
2021-07-13,1.186493,1.18779,1.179343,1.186521,2.799999999991698e-05,0.008446999999999871,7,2
2021-07-14,1.17744,1.182801,1.17726,1.177537,9.700000000001374e-05,0.005541000000000018,7,3
2021-07-15,1.183334,1.185115,1.180596,1.183334,0.0,0.00451899999999994,7,4
2021-07-16,1.181307,1.1823,1.1794,1.181181,-0.0001260000000000705,0.0028999999999999027,7,5
2021-07-19,1.181154,1.182327,1.176429,1.181401,0.0002469999999998862,0.005897999999999959,7,1
2021-07-20,1.179245,1.180401,1.17571,1.179384,0.0001389999999998892,0.004691000000000001,7,2
2021-07-21,1.17855,1.180275,1.175364,1.178411,-0.0001389999999998892,0.004910999999999888,7,3
2021-07-22,1.179523,1.182984,1.176664,1.179273,-0.0002500000000000835,0.006320000000000103,7,4
2021-07-23,1.177357,1.17855,1.175599,1.177274,-8.300000000005525e-05,0.002950999999999926,7,5
2021-07-26,1.177302,1.181754,1.176457,1.177343,4.099999999995774e-05,0.005296999999999885,7,1
2021-07-27,1.180638,1.183712,1.177177,1.180777,0.0001389999999998892,0.0065350000000001796,7,2
2021-07-28,1.18224,1.183012,1.178578,1.182313,7.299999999998974e-05,0.004434000000000049,7,3
2021-07-29,1.18468,1.189202,1.184175,1.184596,-8.399999999997299e-05,0.005027000000000115,7,4
2021-07-30,1.189202,1.1911,1.18555,1.1893,9.799999999993148e-05,0.005549999999999944,7,5
2021-08-02,1.186535,1.1899,1.185958,1.186704,0.00016900000000008575,0.00394199999999989,8,1
2021-08-03,1.187493,1.1896,1.185565,1.187465,-2.799999999991698e-05,0.004035000000000011,8,2
2021-08-04,1.186915,1.1902,1.183432,1.186944,2.9000000000056758e-05,0.006767999999999885,8,3
2021-08-05,1.183992,1.185901,1.182984,1.18374,-0.00025199999999991896,0.0029170000000000584,8,4
2021-08-06,1.18332,1.183572,1.175641,1.183572,0.000252000000000141,0.007931000000000132,8,5
2021-08-09,1.175088,1.177163,1.174178,1.17495,-0.00013799999999997148,0.0029850000000000154,8,1
2021-08-10,1.1739,1.174399,1.17107,1.173847,-5.2999999999858716e-05,0.0033289999999999154,8,2
2021-08-11,1.171976,1.174688,1.170645,1.172333,0.00035700000000016274,0.004043000000000019,8,3
2021-08-12,1.174205,1.175101,1.172512,1.17419,-1.4999999999876223e-05,0.0025889999999999525,8,4
2021-08-13,1.173612,1.1803,1.173103,1.173626,1.399999999995849e-05,0.007196999999999898,8,5
2021-08-16,1.179635,1.180359,1.176803,1.179468,-0.00016700000000002824,0.0035559999999998926,8,1
2021-08-17,1.177995,1.178411,1.171056,1.177995,0.0,0.007355,8,2
2021-08-18,1.17096,1.1731,1.169686,1.170974,1.399999999995849e-05,0.003414000000000028,8,3
2021-08-19,1.170385,1.170686,1.166875,1.17033,-5.499999999991623e-05,0.0038109999999997868,8,4
2021-08-20,1.167679,1.1691,1.166494,1.16766,-1.8999999999991246e-05,0.0026060000000001082,8,5
2021-08-23,1.169974,1.174329,1.169561,1.169755,-0.00021899999999996922,0.0047679999999998834,8,1
2021-08-24,1.174674,1.176484,1.172814,1.174453,-0.00022100000000002673,0.003670000000000062,8,2
2021-08-25,1.175503,1.176055,1.172855,1.175309,-0.00019400000000002748,0.0032000000000000917,8,3
2021-08-26,1.1773,1.178134,1.174784,1.17744,0.000140000000000029,0.003349999999999964,8,4
2021-08-27,1.175295,1.180359,1.173599,1.175641,0.00034599999999995745,0.006759999999999877,8,5
2021-08-30,1.179997,1.181195,1.178453,1.179901,-9.599999999987396e-05,0.002742000000000022,8,1
2021-08-31,1.179941,1.184553,1.179649,1.17969,-0.0002510000000000012,0.0049040000000000195,8,2
2021-09-01,1.181195,1.186,1.17951,1.181028,-0.00016700000000002824,0.006489999999999885,9,3
2021-09-02,1.184231,1.187225,1.18348,1.184091,-0.000140000000000029,0.0037449999999998873,9,4
2021-09-03,1.187423,1.19076,1.186817,1.187648,0.00022500000000014175,0.00394300000000003,9,5
2021-09-06,1.188594,1.188637,1.185705,1.188594,0.0,0.0029319999999999347,9,1
2021-09-07,1.187395,1.188778,1.18383,1.187507,0.00011200000000011201,0.0049479999999999524,9,2
2021-09-08,1.184553,1.1854,1.180317,1.184357,-0.00019599999999986295,0.005082999999999949,9,3
2021-09-09,1.182033,1.184133,1.18061,1.18191,-0.0001229999999998732,0.003523000000000165,9,4
2021-09-10,1.182355,1.1853,1.181935,1.182592,0.00023700000000004273,0.0033650000000000624,9,5
2021-09-13,1.181251,1.181754,1.17706,1.181195,-5.6000000000056005e-05,0.004693999999999976,9,1
2021-09-14,1.18107,1.184699,1.1802,1.181195,0.00012499999999993072,0.004499000000000031,9,2
2021-09-15,1.180359,1.1833,1.1801,1.180498,0.00013900000000011126,0.0032000000000000917,9,3
2021-09-16,1.181935,1.182313,1.175171,1.182,6.499999999998174e-05,0.007141999999999982,9,4
